date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:59:53	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2010:59:55%20GMT	https://www.tareequljannah.com/resources/core/fonts/glyphicons-halflings-regular.svg	E:/htttrack/a/www.tareequljannah.com/resources/core/fonts/glyphicons-halflings-regular.svg	(from https://www.tareequljannah.com/resources/core/css/bootstrap.min.css)
03:59:54	9115/9115	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f77ad20-239b%22	https://assets-cdn.github.com/assets/frameworks-73720f027bb317fceb118c259275da4be5efa344c246a12341a68c3168ceeaa7.js	E:/htttrack/a/assets-cdn.github.com/assets/frameworks-73720f027bb317fceb118c259275da4be5efa344c246a12341a68c3168ceeaa7.5a.delayed	(from https://www.tareequljannah.com/resources/core/css/bootstrap.min.css)
03:59:54	9115/9115	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f779652-239b%22	https://assets-cdn.github.com/assets/github-471cc24f410f45eb614e05e14f119e7ae78512a75a35792c9cfd6e203272b658.js	E:/htttrack/a/assets-cdn.github.com/assets/github-471cc24f410f45eb614e05e14f119e7ae78512a75a35792c9cfd6e203272b658.js	(from https://www.tareequljannah.com/resources/core/css/bootstrap.min.css)
03:59:55	8250/8250	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:59:57%20GMT	https://www.tareequljannah.com/ForgetPasscode	E:/htttrack/a/www.tareequljannah.com/ForgetPasscode.html	(from https://www.tareequljannah.com/StudentSignIn)
03:59:55	38205/38205	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/fonts/fontawesome-webfont.eot?v=4.0.3	E:/htttrack/a/www.tareequljannah.com/resources/assets/fonts/fontawesome-webfontba72.eot	(from https://www.tareequljannah.com/resources/assets/css/font-awesome.min.css)
04:00:01	80652/80652	U-----	200	untouched ('')	application/x-font-ttf	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/fonts/fontawesome-webfont.ttf?v=4.0.3	E:/htttrack/a/www.tareequljannah.com/resources/assets/fonts/fontawesome-webfontba72.ttf	(from https://www.tareequljannah.com/resources/assets/css/font-awesome.min.css)
04:00:01	44432/44432	U-----	200	untouched ('')	application/x-font-woff	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/fonts/fontawesome-webfont.woff?v=4.0.3	E:/htttrack/a/www.tareequljannah.com/resources/assets/fonts/fontawesome-webfontba72.woff	(from https://www.tareequljannah.com/resources/assets/css/font-awesome.min.css)
04:00:01	38205/38205	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/fonts/fontawesome-webfont.eot?	E:/htttrack/a/www.tareequljannah.com/resources/assets/fonts/fontawesome-webfontd41d.eot	(from https://www.tareequljannah.com/resources/assets/css/font-awesome.min.css)
04:00:01	202148/202148	U-----	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/fonts/fontawesome-webfont.svg?v=4.0.3	E:/htttrack/a/www.tareequljannah.com/resources/assets/fonts/fontawesome-webfontba72.svg	(from https://www.tareequljannah.com/resources/assets/css/font-awesome.min.css)
04:00:02	15572/15572	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/fonts/linecons.eot	E:/htttrack/a/www.tareequljannah.com/resources/assets/fonts/linecons.eot	(from https://www.tareequljannah.com/resources/assets/css/linecons-font-style.css)
04:00:02	1084/1084	U-----	200	untouched ('')	image/png	date:Sat,%2003%20Jun%202017%2007:35:54%20GMT	https://www.tareequljannah.com/resources/assets/images/jquery.fs.boxer-icons.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/jquery.fs.boxer-icons.png	(from https://www.tareequljannah.com/resources/assets/css/jquery.fs.boxer.css)
04:00:02	1849/1849	U-----	200	untouched ('')	image/gif	date:Sat,%2003%20Jun%202017%2007:35:54%20GMT	https://www.tareequljannah.com/resources/assets/images/jquery.fs.boxer-loading.gif	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/jquery.fs.boxer-loading.gif	(from https://www.tareequljannah.com/resources/assets/css/jquery.fs.boxer.css)
04:00:02	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:04%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/facebook.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/facebook.67.delayed	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:02	1849/1849	U-----	200	untouched ('')	image/gif	date:Sat,%2003%20Jun%202017%2007:35:54%20GMT	https://www.tareequljannah.com/resources/assets/images/jquery.fs.boxer-loading-dark.gif	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/jquery.fs.boxer-loading-dark.gif	(from https://www.tareequljannah.com/resources/assets/css/jquery.fs.boxer.css)
04:00:02	116/116	U-----	200	untouched ('')	image/png	date:Sat,%2003%20Jun%202017%2007:35:54%20GMT	https://www.tareequljannah.com/resources/assets/images/grabbing.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/grabbing.png	(from https://www.tareequljannah.com/resources/assets/css/owl.carousel.css)
04:00:03	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:04%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/twitter.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/twitter.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:03	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:05%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/pinterest.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/pinterest.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:03	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:05%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/gplus.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/gplus.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:04	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:05%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/youtube.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/youtube.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:04	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:05%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/linkedin.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/linkedin.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:04	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:06%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/envato.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/envato.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:04	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:06%20GMT	https://www.tareequljannah.com/resources/assets/images/socials/deviant.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/socials/deviant.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:05	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:06%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/facebook.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/facebook.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:05	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:06%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/twitter.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/twitter.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:05	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:08%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/pinterest.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/pinterest.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:06	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:08%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/gplus.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/gplus.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:06	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:08%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/youtube.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/youtube.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:06	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:08%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/linkedin.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/linkedin.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:07	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:09%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/envato.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/envato.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:07	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:09%20GMT	https://www.tareequljannah.com/resources/assets/images/social-1/deviant.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-1/deviant.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:08	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:10%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/facebook.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/facebook.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:08	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:10%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/twitter.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/twitter.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:09	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:10%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/pinterest.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/pinterest.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:09	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:11%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/gplus.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/gplus.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:09	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:11%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/youtube.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/youtube.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:10	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:11%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/linkedin.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/linkedin.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:10	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:12%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/envato.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/envato.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:11	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:12%20GMT	https://www.tareequljannah.com/resources/assets/images/social-2/deviant.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-2/deviant.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:11	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:12%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/facebook.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/facebook.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:11	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:12%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/twitter.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/twitter.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:12	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:14%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/pinterest.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/pinterest.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:12	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:14%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/gplus.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/gplus.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:12	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:14%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/youtube.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/youtube.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:12	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:14%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/linkedin.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/linkedin.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:13	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:15%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/envato.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/envato.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:13	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:15%20GMT	https://www.tareequljannah.com/resources/assets/images/social-3/deviant.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-3/deviant.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:13	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:15%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/facebook.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/facebook.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:14	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:15%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/twitter.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/twitter.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:14	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:16%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/pinterest.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/pinterest.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:14	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:16%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/gplus.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/gplus.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:15	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:16%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/youtube.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/youtube.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:15	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:16%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/linkedin.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/linkedin.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:15	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:17%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/envato.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/envato.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:15	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2011:00:17%20GMT	https://www.tareequljannah.com/resources/assets/images/social-4/deviant.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/social-4/deviant.png	(from https://www.tareequljannah.com/resources/assets/css/content_slider_style.css)
04:00:21	922/922	U-----	200	untouched ('')	image/png	date:Sat,%2003%20Jun%202017%2007:35:54%20GMT	https://www.tareequljannah.com/resources/assets/images/pattern.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/pattern.png	(from https://www.tareequljannah.com/resources/assets/css/style.css)
04:00:22	197752/197752	U-----	200	untouched ('')	image/jpeg	date:Mon,%2003%20Jul%202017%2008:30:16%20GMT	https://www.tareequljannah.com/resources/assets/images/background/top-section-bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/background/top-section-bg.jpg	(from https://www.tareequljannah.com/resources/assets/css/style.css)
04:00:22	128213/128213	U-----	200	untouched ('')	image/jpeg	date:Sat,%2003%20Jun%202017%2010:49:58%20GMT	https://www.tareequljannah.com/resources/assets/images/background/page-name-bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/background/page-name-bg.jpg	(from https://www.tareequljannah.com/resources/assets/css/style.css)
04:00:22	227096/227096	U-----	200	untouched ('')	image/jpeg	date:Fri,%2025%20Aug%202017%2005:11:32%20GMT	https://www.tareequljannah.com/resources/assets/images/background/video-section-bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/background/video-section-bg.jpg	(from https://www.tareequljannah.com/resources/assets/css/style.css)
04:00:29	213433/213433	U-----	200	untouched ('')	image/jpeg	date:Sat,%2003%20Jun%202017%2010:50:12%20GMT	https://www.tareequljannah.com/resources/assets/images/background/testimonial-bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/background/testimonial-bg.jpg	(from https://www.tareequljannah.com/resources/assets/css/style.css)
04:00:29	128524/128524	U-----	200	untouched ('')	image/jpeg	date:Sat,%2003%20Jun%202017%2010:50:04%20GMT	https://www.tareequljannah.com/resources/assets/images/background/quality-bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/background/quality-bg.jpg	(from https://www.tareequljannah.com/resources/assets/css/style.css)
04:00:29	569101/569101	U-----	200	untouched ('')	image/jpeg	date:Sat,%2003%20Jun%202017%2010:50:08%20GMT	https://www.tareequljannah.com/resources/assets/images/background/subscribe-bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/background/subscribe-bg.jpg	(from https://www.tareequljannah.com/resources/assets/css/style.css)
04:00:29	462883/462883	U-----	200	untouched ('')	image/jpeg	date:Sat,%2003%20Jun%202017%2012:04:52%20GMT	https://www.tareequljannah.com/resources/assets/images/background/footer-bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/background/footer-bg.jpg	(from https://www.tareequljannah.com/resources/assets/css/style.css)
