date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:56:08	167311/167311	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:09%20GMT	https://www.tareequljannah.com/mytjhome	E:/htttrack/a/www.tareequljannah.com/mytjhome.html	(from )
03:56:08	1915/1915	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:11%20GMT	https://www.tareequljannah.com/robots.txt		(from )
03:56:09	155758/155758	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/styles/bootstrap.min.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/bootstrap.min.css	(from https://www.tareequljannah.com/mytjhome)
03:56:09	70117/70117	---M-Z	200	added ('OK')	text/css	etag:%225eb03e60-111e5%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.10.2/css/all.css	E:/htttrack/a/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.10.2/css/all.css	(from https://www.tareequljannah.com/mytjhome)
03:56:10	0/0	---M--	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/styles/responsive.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/responsive.css	(from https://www.tareequljannah.com/mytjhome)
03:56:11	69054/69054	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/styles/style.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/style.css	(from https://www.tareequljannah.com/mytjhome)
03:56:11	378758/378758	---MCZ	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/styles/uikit.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/uikit.css	(from https://www.tareequljannah.com/mytjhome)
03:56:11	15229/15229	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Jan%202020%2017:15:40%20GMT	https://www.tareequljannah.com/resources/newassets/styles/global.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/global.css	(from https://www.tareequljannah.com/mytjhome)
03:56:12	186530/186530	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/styles/materialize.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/materialize.css	(from https://www.tareequljannah.com/mytjhome)
03:56:13	63985/63985	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/scripts/uikit-icons.min.js	E:/htttrack/a/www.tareequljannah.com/resources/newassets/scripts/uikit-icons.min.js	(from https://www.tareequljannah.com/mytjhome)
03:56:13	43379/43379	---MCZ	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/styles/style_blue.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/style_blue.css	(from https://www.tareequljannah.com/mytjhome)
03:56:13	43582/43582	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/styles/style_orange.css	E:/htttrack/a/www.tareequljannah.com/resources/newassets/styles/style_orange.css	(from https://www.tareequljannah.com/mytjhome)
03:56:13	342275/342275	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/scripts/uikit.js	E:/htttrack/a/www.tareequljannah.com/resources/newassets/scripts/uikit.js	(from https://www.tareequljannah.com/mytjhome)
03:56:13	663/663	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Nov%202019%2005:57:36%20GMT	https://www.tareequljannah.com/resources/newassets/images/callmale.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/callmale.png	(from https://www.tareequljannah.com/mytjhome)
03:56:14	40458/40458	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Sep%202019%2001:38:02%20GMT	https://www.tareequljannah.com/resources/newassets/images/logo.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/logo.png	(from https://www.tareequljannah.com/mytjhome)
03:56:14	1770/1770	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Nov%202019%2005:58:24%20GMT	https://www.tareequljannah.com/resources/newassets/images/whatsapp.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/whatsapp.png	(from https://www.tareequljannah.com/mytjhome)
03:56:14	44602/44602	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:16%20GMT	https://www.tareequljannah.com/Student	E:/htttrack/a/www.tareequljannah.com/Student.html	(from https://www.tareequljannah.com/mytjhome)
03:56:14	1914/1914	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:16%20GMT	https://www.tareequljannah.com/Teacher	E:/htttrack/a/www.tareequljannah.com/Teacher.html	(from https://www.tareequljannah.com/mytjhome)
03:56:15	58457/58457	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:16%20GMT	https://www.tareequljannah.com/RegisterMe	E:/htttrack/a/www.tareequljannah.com/RegisterMe.html	(from https://www.tareequljannah.com/mytjhome)
03:56:15	10890/10890	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Oct%202019%2018:06:28%20GMT	https://www.tareequljannah.com/resources/newassets/images/why/democlassess.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/why/democlassess.png	(from https://www.tareequljannah.com/mytjhome)
03:56:15	9046/9046	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Oct%202019%2018:06:28%20GMT	https://www.tareequljannah.com/resources/newassets/images/why/moneyback.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/why/moneyback.png	(from https://www.tareequljannah.com/mytjhome)
03:56:16	14638/14638	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Oct%202019%2018:06:28%20GMT	https://www.tareequljannah.com/resources/newassets/images/why/certified.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/why/certified.png	(from https://www.tareequljannah.com/mytjhome)
03:56:16	14831/14831	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Oct%202019%2018:06:28%20GMT	https://www.tareequljannah.com/resources/newassets/images/why/24hrs.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/why/24hrs.png	(from https://www.tareequljannah.com/mytjhome)
03:56:20	321864/321864	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202019%2003:18:58%20GMT	https://www.tareequljannah.com/resources/newassets/images/courses/islamic_studies.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/courses/islamic_studies.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:21	136291/136291	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202019%2003:17:42%20GMT	https://www.tareequljannah.com/resources/newassets/images/courses/arabic_courses.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/courses/arabic_courses.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:21	365091/365091	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202019%2003:23:16%20GMT	https://www.tareequljannah.com/resources/newassets/images/courses/quran_courses.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/courses/quran_courses.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:23	156919/156919	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202019%2020:43:30%20GMT	https://www.tareequljannah.com/resources/newassets/images/courses/ijaazah_programs.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/courses/ijaazah_programs.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:25	451482/451482	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/videos/1.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/videos/1.png	(from https://www.tareequljannah.com/mytjhome)
03:56:31	404484/404484	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/videos/2.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/videos/2.png	(from https://www.tareequljannah.com/mytjhome)
03:56:32	816803/816803	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/videos/4.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/videos/4.png	(from https://www.tareequljannah.com/mytjhome)
03:56:33	9108/9108	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/man.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/man.png	(from https://www.tareequljannah.com/mytjhome)
03:56:33	1109620/1109620	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/videos/3.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/videos/3.png	(from https://www.tareequljannah.com/mytjhome)
03:56:34	4626/4626	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/testiwomen.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/testiwomen.png	(from https://www.tareequljannah.com/mytjhome)
03:56:34	4516/4516	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/testiman.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/testiman.png	(from https://www.tareequljannah.com/mytjhome)
03:56:35	61133/61133	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Sep%202019%2001:20:48%20GMT	https://www.tareequljannah.com/resources/newassets/images/googleplay.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/googleplay.png	(from https://www.tareequljannah.com/mytjhome)
03:56:36	108739/108739	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:38%20GMT	https://www.tareequljannah.com/STC	E:/htttrack/a/www.tareequljannah.com/STC.html	(from https://www.tareequljannah.com/mytjhome)
03:56:36	214055/214055	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2018:15:38%20GMT	https://www.tareequljannah.com/resources/newassets/images/hire.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/hire.png	(from https://www.tareequljannah.com/mytjhome)
03:56:36	74191/74191	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Sep%202019%2001:20:48%20GMT	https://www.tareequljannah.com/resources/newassets/images/iosapp.png	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/iosapp.png	(from https://www.tareequljannah.com/mytjhome)
03:56:37	14154/14154	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/visa.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/visa.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:37	14088/14088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/discover.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/discover.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:37	14988/14988	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/mastercard.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/mastercard.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:38	13846/13846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2023:02:26%20GMT	https://www.tareequljannah.com/resources/newassets/images/paypal.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/paypal.jpg	(from https://www.tareequljannah.com/mytjhome)
03:56:38	125182/125182	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202019%2001:48:00%20GMT	https://www.tareequljannah.com/resources/newassets/scripts/jquery-2.2.3.min.js	E:/htttrack/a/www.tareequljannah.com/resources/newassets/scripts/jquery-2.2.3.min.js	(from https://www.tareequljannah.com/mytjhome)
03:56:39	181114/181114	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202019%2001:48:02%20GMT	https://www.tareequljannah.com/resources/newassets/scripts/materialize.min.js	E:/htttrack/a/www.tareequljannah.com/resources/newassets/scripts/materialize.min.js	(from https://www.tareequljannah.com/mytjhome)
03:56:39	561/561	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202019%2001:48:00%20GMT	https://www.tareequljannah.com/resources/newassets/scripts/common.js	E:/htttrack/a/www.tareequljannah.com/resources/newassets/scripts/common.js	(from https://www.tareequljannah.com/mytjhome)
03:56:40	58072/58072	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202019%2001:48:00%20GMT	https://www.tareequljannah.com/resources/newassets/scripts/bootstrap.min.js	E:/htttrack/a/www.tareequljannah.com/resources/newassets/scripts/bootstrap.min.js	(from https://www.tareequljannah.com/mytjhome)
03:56:40	1490/1490	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:41%20GMT	https://www.tareequljannah.com/	E:/htttrack/a/www.tareequljannah.com/index.html	(from https://www.tareequljannah.com/mytjhome)
03:56:41	48262/48262	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:42%20GMT	https://www.tareequljannah.com/RegisterNow	E:/htttrack/a/www.tareequljannah.com/RegisterNow.html	(from https://www.tareequljannah.com/Student)
03:56:41	1453/1453	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Nov%202020%2005:46:58%20GMT	https://www.tareequljannah.com/resources/assets/brandnew/css/teacherstyle.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/brandnew/css/teacherstyle.css	(from https://www.tareequljannah.com/Teacher)
03:56:42	1710/1710	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Nov%202020%2005:31:00%20GMT	https://www.tareequljannah.com/resources/assets/brandnew/scripts/teacherapp.js	E:/htttrack/a/www.tareequljannah.com/resources/assets/brandnew/scripts/teacherapp.js	(from https://www.tareequljannah.com/Teacher)
03:56:42	135947/135947	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Sep%202019%2020:53:30%20GMT	https://www.tareequljannah.com/resources/newassets/images/bg.jpg	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/bg.jpg	(from https://www.tareequljannah.com/resources/newassets/styles/style.css)
03:56:43	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:W/%225a637bd4-1538f%22	https://code.jquery.com/jquery-3.3.1.min.js	E:/htttrack/a/code.jquery.com/jquery-3.3.1.min.js	(from https://www.tareequljannah.com/Teacher)
03:56:44	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	E:/htttrack/a/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://www.tareequljannah.com/RegisterMe)
03:56:45	86659/86659	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	E:/htttrack/a/ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from https://www.tareequljannah.com/RegisterMe)
03:56:45	37045/37045	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	E:/htttrack/a/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://www.tareequljannah.com/RegisterMe)
03:56:46	850/850	---MC-	200	added ('OK')	text/javascript	date:Mon,%2026%20Apr%202021%2010:56:47%20GMT	https://www.google.com/recaptcha/api.js	E:/htttrack/a/www.google.com/recaptcha/api.js	(from https://www.tareequljannah.com/RegisterMe)
03:56:46	178015/178015	---MCZ	200	added ('OK')	text/css	date:Wed,%2007%20Jun%202017%2006:51:44%20GMT	https://www.tareequljannah.com/resources/core/css/bootstrap.min.css	E:/htttrack/a/www.tareequljannah.com/resources/core/css/bootstrap.min.css	(from https://www.tareequljannah.com/RegisterMe)
03:56:47	949/949	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Apr%202021%2010:56:49%20GMT	https://www.tareequljannah.com/resources/core/css/hello.css	E:/htttrack/a/www.tareequljannah.com/resources/core/css/hello.38.delayed	(from https://www.tareequljannah.com/RegisterMe)
03:56:47	27500172/27500172	---M--	200	added ('OK')	video/mp4	date:Fri,%2020%20Sep%202019%2003:04:54%20GMT	https://www.tareequljannah.com/resources/newassets/images/video2.mp4	E:/htttrack/a/www.tareequljannah.com/resources/newassets/images/video2.mp4	(from https://www.tareequljannah.com/mytjhome)
03:56:48	86659/86659	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Jun%202017%2007:09:14%20GMT	https://www.tareequljannah.com/resources/core/js/jquery-3.2.1.min.js	E:/htttrack/a/www.tareequljannah.com/resources/core/js/jquery-3.2.1.min.js	(from https://www.tareequljannah.com/RegisterMe)
03:56:48	39604/39604	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Sep%202020%2017:55:40%20GMT	https://www.tareequljannah.com/resources/assets/images/logo.png	E:/htttrack/a/www.tareequljannah.com/resources/assets/images/logo.png	(from https://www.tareequljannah.com/RegisterMe)
03:56:49	35458/35458	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2010:56:51%20GMT	https://www.tareequljannah.com/StudentSignIn	E:/htttrack/a/www.tareequljannah.com/StudentSignIn.html	(from https://www.tareequljannah.com/RegisterMe)
03:56:49	9857/9857	---M-Z	200	added ('OK')	text/css	date:Sun,%2011%20Jun%202017%2007:45:12%20GMT	https://www.tareequljannah.com/resources/assets/css/jquery.simple-dtpicker.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/jquery.simple-dtpicker.css	(from https://www.tareequljannah.com/STC)
03:56:50	7771/7771	---M-Z	200	added ('OK')	text/css	etag:%225eb03d8e-1e5b%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datetimepicker/4.17.37/css/bootstrap-datetimepicker.min.css	E:/htttrack/a/cdnjs.cloudflare.com/ajax/libs/bootstrap-datetimepicker/4.17.37/css/bootstrap-datetimepicker.min.css	(from https://www.tareequljannah.com/STC)
03:56:50	50674/50674	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2011%20Jun%202017%2007:45:00%20GMT	https://www.tareequljannah.com/resources/assets/js/jquery.simple-dtpicker.js	E:/htttrack/a/www.tareequljannah.com/resources/assets/js/jquery.simple-dtpicker.js	(from https://www.tareequljannah.com/STC)
03:56:50	114377/114377	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2004:48:22%20GMT	https://www.tareequljannah.com/resources/assets/css/bootstrap.min.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/bootstrap.min.css	(from https://www.tareequljannah.com/STC)
03:56:50	20866/20866	---M-Z	200	added ('OK')	text/css	date:Mon,%2005%20Jun%202017%2008:12:22%20GMT	https://www.tareequljannah.com/resources/assets/css/font-awesome.min.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/font-awesome.min.css	(from https://www.tareequljannah.com/STC)
03:56:51	5433/5433	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/css/jquery.fs.boxer.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/jquery.fs.boxer.css	(from https://www.tareequljannah.com/STC)
03:56:51	150662/150662	---MCZ	200	added ('OK')	text/css	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/css/linecons-font-style.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/linecons-font-style.css	(from https://www.tareequljannah.com/STC)
03:56:51	1486/1486	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/css/owl.carousel.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/owl.carousel.css	(from https://www.tareequljannah.com/STC)
03:56:52	18593/18593	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/css/content_slider_style.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/content_slider_style.css	(from https://www.tareequljannah.com/STC)
03:56:52	57095/57095	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/css/animate.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/animate.css	(from https://www.tareequljannah.com/STC)
03:56:52	80252/80252	---MCZ	200	added ('OK')	text/css	date:Thu,%2013%20Sep%202018%2021:39:10%20GMT	https://www.tareequljannah.com/resources/assets/css/style.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/style.css	(from https://www.tareequljannah.com/STC)
03:56:52	10796/10796	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Jun%202017%2007:34:36%20GMT	https://www.tareequljannah.com/resources/assets/css/responsive.css	E:/htttrack/a/www.tareequljannah.com/resources/assets/css/responsive.css	(from https://www.tareequljannah.com/STC)
